dataset,trial,mae,rmse,r2
Combined_33M,7,6.145470142364502,8.186725616455078,0.48069727420806885
Combined_33M,29,6.5014567375183105,8.580880165100098,0.42948925495147705
Combined_33M,16,6.337389945983887,8.380219459533691,0.45585960149765015
Combined_33M,42,6.49070930480957,8.663228988647461,0.41848647594451904
Combined_33M,45,6.434466361999512,8.702232360839844,0.41323864459991455
Combined_33M,6,6.153315544128418,8.120192527770996,0.48910361528396606
Combined_33M,28,6.33493185043335,8.463068962097168,0.44504719972610474
Combined_33M,17,6.475964546203613,8.505147933959961,0.43951502442359924
Combined_33M,1,6.067683219909668,7.9514617919921875,0.5101150274276733
Combined_33M,10,6.362492561340332,8.322717666625977,0.46330130100250244
Combined_33M,19,6.411942005157471,8.45266056060791,0.4464115500450134
Combined_33M,26,6.637382984161377,8.678409576416016,0.4164468050003052
Combined_33M,8,6.717364311218262,8.584365844726562,0.4290255606174469
Combined_33M,21,6.495932579040527,8.541067123413086,0.43477094173431396
Combined_33M,44,6.482365131378174,8.642093658447266,0.421320378780365
Combined_33M,43,6.559145450592041,8.802464485168457,0.399644136428833
Combined_33M,38,6.471110820770264,8.728805541992188,0.40964967012405396
Combined_33M,36,6.526927471160889,8.746374130249023,0.4072708487510681
Combined_33M,31,6.720001220703125,8.782621383666992,0.4023478031158447
Combined_33M,30,6.848380088806152,8.883792877197266,0.3884991705417633
Combined_33M,37,6.654807090759277,8.944037437438965,0.38017737865448
Combined_33M,39,6.451794624328613,8.646955490112305,0.42066919803619385
Combined_33M,46,6.404854774475098,8.569135665893555,0.4310498833656311
Combined_33M,41,6.362236976623535,8.592650413513184,0.4279230833053589
Combined_33M,48,6.514118671417236,8.59548568725586,0.4275454580783844
Combined_33M,24,6.808328151702881,8.808403968811035,0.3988337814807892
Combined_33M,23,6.515667915344238,8.530344009399414,0.4361894130706787
Combined_33M,4,6.340410232543945,8.420994758605957,0.4505515694618225
Combined_33M,15,6.362911224365234,8.315875053405762,0.4641835689544678
Combined_33M,3,6.272259712219238,8.238738059997559,0.47407767176628113
Combined_33M,12,6.17241096496582,8.155425071716309,0.48466044664382935
Combined_33M,49,6.67376708984375,8.841371536254883,0.3943251669406891
Combined_33M,40,6.546831130981445,8.693804740905762,0.4143744707107544
Combined_33M,47,6.524908542633057,8.781622886657715,0.4024837613105774
Combined_33M,2,6.286577224731445,8.170053482055664,0.4828101396560669
Combined_33M,13,6.4597487449646,8.455954551696777,0.44597989320755005
Combined_33M,5,6.338651180267334,8.20305061340332,0.47862398624420166
Combined_33M,14,6.642233371734619,8.529583930969238,0.43628987669944763
Combined_33M,22,6.577269077301025,8.595999717712402,0.4274769723415375
Combined_33M,25,7.023016929626465,8.972793579101562,0.37618550658226013
