dataset,fold,mae,rmse,r2
_9_24M,2,2.6817901134490967,3.763294219970703,0.8677595853805542
_9_24M,5,2.713428020477295,3.6062419414520264,0.8785667419433594
_21_27M,9,2.5573959350585938,3.392322301864624,0.8604825735092163
_21_27M,7,2.5467658042907715,3.4779505729675293,0.8445356488227844
_21_27M,6,2.824282646179199,4.846158027648926,0.5100383758544922
_21_27M,1,2.6083900928497314,3.433377981185913,0.858084499835968
_21_27M,10,2.685664653778076,3.7748851776123047,0.7944409847259521
_21_27M,8,2.5168838500976562,3.2625410556793213,0.8699113726615906
_21_27M,4,2.4759998321533203,3.230078935623169,0.8743120431900024
_21_27M,3,2.6401619911193848,3.6803760528564453,0.825344979763031
_21_27M,2,2.5366551876068115,3.305251121520996,0.868833065032959
_21_27M,5,2.46389102935791,3.2103686332702637,0.8761513233184814
_21_24M,9,2.458329200744629,4.095951080322266,0.8018269538879395
_21_24M,7,2.4002466201782227,3.6252214908599854,0.8438771963119507
_21_24M,6,2.772911548614502,6.044869422912598,0.5690401792526245
_21_24M,1,2.4248950481414795,3.8713197708129883,0.8233009576797485
_21_24M,10,2.4926998615264893,4.245320796966553,0.7781442999839783
_21_24M,8,2.224264144897461,3.0991311073303223,0.8841084241867065
_21_24M,4,2.589142084121704,4.948980808258057,0.6979324817657471
_21_24M,3,2.7725648880004883,6.388922214508057,0.5188866257667542
_21_24M,2,2.4846601486206055,4.124709606170654,0.7991154193878174
_21_24M,5,2.4332597255706787,3.969254970550537,0.8143544793128967
